,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,change,changepct,volume,color,name,exp_type,user_id,exp_seq
108,16,ADBE,0,0,0,0,0,-1,0.08491814285714222,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Base,1,5
109,17,NFLX,0,0,0,0,0,-1,0.05412288444465276,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Base,1,5
110,18,PFE,0,0,0,0,0,-1,0.042762755386618514,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Base,1,5
111,19,NKE,0,0,0,0,0,-1,0.03111857608802552,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Base,1,5
112,116,TSM,0,0,0,0,-1,-1,-1.0,119.13,-0.37,-0.31,5973913,#3485FF,Taiwan Semiconductor Mfg. Co. Ltd.,Base,1,5
113,104,DIS,0,0,0,0,-1,-1,-1.0,152.71,-0.23,-0.15,10247891,#3485FF,Walt Disney Co,Base,1,5
114,106,U,0,0,0,0,-1,-1,-1.0,139.47,-0.53,-0.38,3691212,#3485FF,Unity Software Inc,Base,1,5
115,103,RBLX,0,0,0,0,-1,-1,-1.0,115.89,-0.41,-0.35,11778202,#3485FF,Roblox Corp,Base,1,5
116,117,MRNA,0,0,0,0,-1,-1,-1.0,257.06,-15.15,-5.57,17506624,#3485FF,Moderna Inc,Base,1,5
117,118,SBUX,0,0,0,0,-1,-1,-1.0,116.73,1.38,1.2,6110960,#E24A4A,Starbucks Corporation,Base,1,5
118,114,BABA,0,0,0,0,-1,-1,-1.0,125.06,1.15,0.93,15008280,#E24A4A,Alibaba Group Holding Ltd - ADR,Base,1,5
119,113,AMD,0,0,0,0,-1,-1,-1.0,138.55,0.45,0.33,42224275,#E24A4A,"Advanced Micro Devices, Inc.",Base,1,5
120,0,AAPL,0,0,0,0,0,-1,0.6931608875388249,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Base,2,1
121,1,MSFT,0,0,0,0,0,-1,0.6513637497024177,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Base,2,1
122,2,GOOG,0,0,0,0,0,-1,0.6285700428462339,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Base,2,1
123,3,AMZN,0,0,0,0,0,-1,0.5283641979904723,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Base,2,1
124,4,LCID,0,0,0,0,0,-1,0.495928679155404,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Base,2,1
125,5,NVDA,0,0,0,0,0,-1,0.4270460891011311,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Base,2,1
126,6,XOM,0,0,0,0,0,-1,0.404133294818758,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Base,2,1
127,7,JPM,0,0,0,0,0,-1,0.3487980701968637,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Base,2,1
128,8,V,0,0,0,0,0,-1,0.33469190396753723,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Base,2,1
129,9,HD,0,0,0,0,0,-1,0.3142672745105686,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Base,2,1
130,10,JNJ,0,0,0,0,0,-1,0.2804681132742132,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Base,2,1
131,11,IONQ,0,0,0,0,0,-1,0.27782164245957497,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Base,2,1
132,12,WMT,0,0,0,0,0,-1,0.2708149832688945,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Base,2,1
133,13,BAC,0,0,0,0,0,-1,0.2106459513004428,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Base,2,1
134,14,PG,0,0,0,0,0,-1,0.20308750015515106,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Base,2,1
135,15,MA,0,0,0,0,0,-1,0.1946789952938041,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Base,2,1
136,16,ADBE,0,0,0,0,0,-1,0.1623140035864846,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Base,2,1
137,17,NFLX,0,0,0,0,0,-1,0.15136052367812072,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Base,2,1
138,18,PFE,0,0,0,0,0,-1,0.13355996878001092,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Base,2,1
139,19,NKE,0,0,0,0,0,-1,0.13312910423127106,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Base,2,1
140,0,AAPL,0,0,0,0,0,-1,0.6931608875388249,179.45,4.89,2.8,115402731,#E24A4A,Apple Inc,Base,2,2
141,1,MSFT,0,0,0,0,0,-1,0.6513637497024177,342.54,9.44,2.83,38095694,#E24A4A,Microsoft Corporation,Base,2,2
142,2,GOOG,0,0,0,0,0,-1,0.6285700428462339,2973.5,11.38,0.38,1081923,#E24A4A,Alphabet Inc Class C,Base,2,2
143,3,AMZN,0,0,0,0,0,-1,0.5283641979904723,3444.24,-39.18,-1.12,3034488,#3485FF,"Amazon.com, Inc.",Base,2,2
144,4,LCID,0,0,0,0,0,-1,0.495928679155404,37.66,1.14,3.12,91795824,#E24A4A,Lucid Group Inc,Base,2,2
145,5,NVDA,0,0,0,0,0,-1,0.4270460891011311,301.98,-2.92,-0.96,48882509,#3485FF,NVIDIA Corporation,Base,2,2
146,6,XOM,0,0,0,0,0,-1,0.404133294818758,63.01,0.4,0.64,17942383,#E24A4A,Exxon Mobil Corp,Base,2,2
147,7,JPM,0,0,0,0,0,-1,0.3487980701968637,159.82,-0.64,-0.4,10405374,#3485FF,JPMorgan Chase & Co.,Base,2,2
148,8,V,0,0,0,0,0,-1,0.33469190396753723,213.4,2.01,0.95,8882718,#E24A4A,Visa Inc,Base,2,2
149,9,HD,0,0,0,0,0,-1,0.3142672745105686,415.4,4.06,0.99,2625183,#E24A4A,Home Depot Inc,Base,2,2
150,10,JNJ,0,0,0,0,0,-1,0.2804681132742132,165.49,-0.41,-0.25,6572247,#3485FF,Johnson & Johnson,Base,2,2
151,11,IONQ,0,0,0,0,0,-1,0.27782164245957497,18.57,-0.04,-0.21,3626935,#3485FF,IONQ Inc,Base,2,2
152,12,WMT,0,0,0,0,0,-1,0.2708149832688945,141.03,2.53,1.83,12858541,#E24A4A,Walmart Inc,Base,2,2
153,13,BAC,0,0,0,0,0,-1,0.2106459513004428,44.52,0.03,0.07,37700187,#E24A4A,Bank of America Corp,Base,2,2
154,14,PG,0,0,0,0,0,-1,0.20308750015515106,155.46,2.14,1.4,7172321,#E24A4A,Procter & Gamble Co,Base,2,2
155,15,MA,0,0,0,0,0,-1,0.1946789952938041,349.92,5.4,1.57,3405910,#E24A4A,Mastercard Inc,Base,2,2
156,16,ADBE,0,0,0,0,0,-1,0.1623140035864846,654.45,21.88,3.46,2872975,#E24A4A,Adobe Inc,Base,2,2
157,17,NFLX,0,0,0,0,0,-1,0.15136052367812072,611.66,0.66,0.11,2748774,#E24A4A,Netflix Inc,Base,2,2
158,18,PFE,0,0,0,0,0,-1,0.13355996878001092,52.78,0.7,1.34,26079361,#E24A4A,Pfizer Inc.,Base,2,2
159,19,NKE,0,0,0,0,0,-1,0.13312910423127106,169.06,0.96,0.57,4791125,#E24A4A,Nike Inc,Base,2,2
